material_id,reduced_formula,chemical_system,num_sites,energy_above_hull
alex<agm003351115>,Cs3Pb2I7,Cs-I-Pb,12,0.0277507161111136
alex<agm001846217>,RbHO,H-O-Rb,3,0.0347277716666667
alex<agm002217193>,Ba2InIr2,Ba-In-Ir,10,0.0245322229999986
alex<agm003771304>,BaIn6Ir,Ba-In-Ir,8,0.0344586588749935
alex<agm003506946>,Ba2In6Ir,Ba-In-Ir,9,0.0631853288271591
alex<agm002178950>,HfPS,Hf-P-S,6,0.0
alex<agm001075623>,Ti4In2N,In-N-Ti,7,0.0970539764285733
alex<agm003335091>,Ce2Ga4Ag3,Ag-Ce-Ga,18,0.0783626620370392
alex<agm003437431>,Ce3Ga2Ag,Ag-Ce-Ga,6,0.0387382645833334
alex<agm003620745>,AuBrF2,Au-Br-F,16,0.0885719398611026
alex<agm003339246>,Ba3(AlAg2)2,Ag-Al-Ba,9,0.0452879522740738
alex<agm003339247>,Ba3(Al2Ag)2,Ag-Al-Ba,9,0.0604603842148137
alex<agm003165977>,BaAlAg2,Ag-Al-Ba,4,0.037255392375
alex<agm003461783>,Ba(Al2Ag)2,Ag-Al-Ba,7,0.0673905597142847
alex<agm003537914>,LiCu9Sn2,Cu-Li-Sn,12,0.0935486343749998
alex<agm003210482>,LiBH4,B-H-Li,12,0.0076765541666672
alex<agm003588396>,Rb3SbF8,F-Rb-Sb,12,0.0916484583333305
alex<agm003469364>,Rb2SbF5,F-Rb-Sb,8,0.0017746328125038
alex<agm002187121>,CaSiAu,Au-Ca-Si,12,0.0985897533333339
alex<agm003199062>,PPbAu,Au-P-Pb,6,0.0936995583333333
alex<agm003274613>,Sr2MnMoO6,Mn-Mo-O-Sr,20,0.0410843339999997
alex<agm002310087>,Er3Ru,Er-Ru,8,0.0168810375000001
alex<agm002164071>,Mn3N4,Mn-N,7,0.0997982949999993
alex<agm003162952>,BaCd3,Ba-Cd,4,0.0865528962500001
alex<agm003221822>,Ba5Cd4,Ba-Cd,18,0.0957557622222227
alex<agm003160127>,BaSb2,Ba-Sb,3,0.0729744299999994
alex<agm003199132>,BaSb2,Ba-Sb,6,0.0443936983333328
alex<agm002238212>,BaSb,Ba-Sb,12,0.0
alex<agm002069759>,BeH2,Be-H,6,0.0520105011111109
alex<agm003544202>,K3HoO3,Ho-K-O,14,0.0645833757142861
alex<agm002210627>,Rb3YF6,F-Rb-Y,10,0.0059946619999999
alex<agm003719847>,BaZnPb3,Ba-Pb-Zn,10,0.0937327234615379
alex<agm002950618>,Ba(ZnPb)2,Ba-Pb-Zn,5,0.0777300109230756
alex<agm002238377>,Yb6Sb2Pt,Pt-Sb-Yb,9,0.090777474259259
alex<agm003631158>,TiOF2,F-O-Ti,8,0.0957694772916664
alex<agm003218626>,TiOF2,F-O-Ti,16,0.029185094791666
alex<agm003455262>,Na(CuO2)2,Cu-Na-O,14,0.035442858303571
alex<agm003701186>,NaCu7O12,Cu-Na-O,20,0.0257359049375018
alex<agm003629035>,La2SiPd,La-Pd-Si,8,0.0295413868749996
alex<agm003309587>,La2Si2Pd3,La-Pd-Si,7,0.071926663714291
alex<agm002242181>,LaSiPd2,La-Pd-Si,8,0.09102195
alex<agm003719018>,LaSiPd3,La-Pd-Si,10,0.0634638578823496
alex<agm001013160>,TbSiOs,Os-Si-Tb,6,0.000142058194446
alex<agm002317804>,Tb2SiOs2,Os-Si-Tb,10,0.0444365740937495
alex<agm002269863>,K3CaF6,Ca-F-K,10,0.0628699462500002
alex<agm002138972>,CsPbBr3,Br-Cs-Pb,5,0.0206322039999973
alex<agm002175280>,HoTi2O6,Ho-O-Ti,9,0.09178219333333
alex<agm002175733>,Ho2Ti2O7,Ho-O-Ti,11,0.0
alex<agm002047309>,AgHg2I,Ag-Hg-I,8,0.0397148756249998
alex<agm002043752>,AgHgI2,Ag-Hg-I,8,0.0352291862499996
alex<agm002042641>,AgHgI2,Ag-Hg-I,8,0.0487305649999996
alex<agm003446567>,LiAg2F4,Ag-F-Li,14,0.0611867812499986
alex<agm003205248>,LiFeF3,F-Fe-Li,10,0.0592382470000014
alex<agm005507129>,LiFeF3,F-Fe-Li,10,0.0362702040000018
alex<agm003224852>,LiFeF3,F-Fe-Li,20,0.0364153365000019
alex<agm003210670>,LiFeF4,F-Fe-Li,12,0.0377081416666662
alex<agm002157716>,LiFeF6,F-Fe-Li,8,0.0342466497916671
alex<agm001265016>,TlCuS,Cu-S-Tl,3,0.0
alex<agm003607012>,TlCuS,Cu-S-Tl,12,0.0522381225000003
alex<agm005401512>,Tl(CuS)3,Cu-S-Tl,14,0.0047243171428563
alex<agm002148014>,CoSnF4,Co-F-Sn,12,0.0655437762500001
alex<agm003635685>,PrAgGe2,Ag-Ge-Pr,16,0.0986189230078125
alex<agm003526022>,Pr8Ag2Ge,Ag-Ge-Pr,11,0.0825947395454544
alex<agm002277533>,Pr3(AgGe)4,Ag-Ge-Pr,11,0.0665037836363637
alex<agm003408143>,Ni2PdSe3,Ni-Pd-Se,12,0.0783266031372562
alex<agm003568719>,Ni3PdSe6,Ni-Pd-Se,10,0.0474338972499985
alex<agm002164781>,RbNO3,N-O-Rb,20,0.0094565710000003
alex<agm002179915>,TePd,Pd-Te,4,0.0729787212499983
alex<agm003288379>,Te2Pd5,Pd-Te,14,0.0395898923684221
alex<agm001907084>,TePd2,Pd-Te,3,0.0800989992982463
alex<agm005217712>,Te3Pd2,Pd-Te,10,0.0461920844999976
alex<agm003200435>,AgCl,Ag-Cl,6,0.0337126483333332
alex<agm004447802>,AgCl,Ag-Cl,12,0.0228722558333336
alex<agm002054262>,AgCl,Ag-Cl,4,0.0137829449999999
alex<agm002761288>,AgCl3,Ag-Cl,4,0.0396858199999994
alex<agm003190318>,AgCl3,Ag-Cl,4,0.0402354599999994
alex<agm003289430>,Ag3Cl4,Ag-Cl,14,0.007290953809524
alex<agm003210224>,AgCl2,Ag-Cl,12,0.0823822574999995
alex<agm002142458>,AgCl2,Ag-Cl,12,3.608333333460223e-06
alex<agm002358837>,TmAu8,Au-Tm,9,0.0466322611111116
alex<agm001282701>,TmAu3,Au-Tm,4,0.0399718137500002
alex<agm003289731>,Li3Ga4,Ga-Li,7,0.0350929903571421
alex<agm002157835>,LiGa,Ga-Li,2,0.0493092931249998
alex<agm003289512>,Li4Ga3,Ga-Li,7,0.0683008621428573
alex<agm002359415>,YPb2,Pb-Y,6,0.0078514800000002
alex<agm003267217>,Y2Pb,Pb-Y,9,0.083953719814815
alex<agm003321425>,Hf7(SbP)2,Hf-P-Sb,11,0.0783940445833284
alex<agm002269068>,YbCuAs2,As-Cu-Yb,8,0.0660901049999971
alex<agm002268380>,Yb6CuAs2,As-Cu-Yb,9,0.0506853805555556
alex<agm002207562>,Yb(CuAs)2,As-Cu-Yb,5,0.0385690517499988
alex<agm002192447>,Y2AgSn,Ag-Sn-Y,4,0.0721462142857145
alex<agm002192542>,YAg2Sn,Ag-Sn-Y,4,0.0829345808333323
alex<agm003027025>,Y2AgSn2,Ag-Sn-Y,10,0.0810485599999966
alex<agm002172913>,SbAsO4,As-O-Sb,12,0.0319575297222227
alex<agm003568525>,Ag3PbBr6,Ag-Br-Pb,10,0.0342706617500003
alex<agm003376943>,Ag3(PbBr3)4,Ag-Br-Pb,19,0.0465298184210531
alex<agm003562565>,K4HF3,F-H-K,8,0.0250604049999996
alex<agm002153825>,KHF2,F-H-K,4,0.0
alex<agm001108833>,Sc3TiO,O-Sc-Ti,5,0.0867480559166651
alex<agm002203332>,CaAsAu,As-Au-Ca,6,0.0736923749999984
alex<agm003762240>,Ti6SnO,O-Sn-Ti,8,0.0832526678124985
alex<agm002187519>,ErFeSi,Er-Fe-Si,6,0.0
alex<agm002760357>,RbAuCl2,Au-Cl-Rb,4,0.0003812956249999
alex<agm001202124>,Rb2AuCl,Au-Cl-Rb,4,0.0682217112499996
alex<agm002661259>,Rb2AuCl,Au-Cl-Rb,4,0.0802028912499994
alex<agm003394178>,Hg2S2F,F-Hg-S,10,0.0406029925000011
alex<agm004590955>,Ba2NdAl2O7,Al-Ba-Nd-O,12,0.0885815849739541
alex<agm002025408>,Sn,Sn,1,0.048079655
alex<agm003221808>,Cu4Au5,Au-Cu,18,0.0625318155555554
alex<agm003292053>,Cu4Au5,Au-Cu,9,0.020163237777778
alex<agm003190382>,CuAu3,Au-Cu,4,0.0330983816666665
alex<agm003162780>,CuAu3,Au-Cu,4,0.0576356841666667
alex<agm003162782>,CuAu3,Au-Cu,4,0.0478530141666664
alex<agm003294502>,CuAu2,Au-Cu,6,0.0521681716666666
alex<agm003157925>,Cu2Au,Au-Cu,3,0.0926695933333334
alex<agm003203423>,Cu2Au,Au-Cu,6,0.0337216133333337
alex<agm003285789>,Cu13Au2,Au-Cu,15,0.0198299973333329
alex<agm003194944>,Cu3Au2,Au-Cu,5,0.0325959079999997
alex<agm003196000>,Cu5Au,Au-Cu,6,0.0427814233333339
alex<agm002191673>,V2As,As-V,12,0.0699882672619018
alex<agm002053693>,CdI,Cd-I,4,0.0269723825000001
alex<agm002183155>,Cu2S,Cu-S,6,0.0103454933333333
alex<agm002183162>,Cu2S,Cu-S,12,0.0183379925000002
alex<agm002183165>,Cu2S,Cu-S,6,0.0583808116666668
alex<agm002129704>,CuS,Cu-S,4,0.0895405799999995
alex<agm004457193>,CuS,Cu-S,12,0.0844943599999998
alex<agm002168414>,NiPb4,Ni-Pb,10,0.058252809999999
alex<agm002209761>,MnF4,F-Mn,10,0.0088705955000012
alex<agm002147481>,MnF2,F-Mn,3,0.0547866666666676
alex<agm003210237>,MnF2,F-Mn,12,0.0537278983333342
alex<agm001850807>,Tl2Pd,Pd-Tl,3,0.0491114977777775
alex<agm004458643>,TlPd,Pd-Tl,12,0.0829209266666661
alex<agm002307143>,TlPd5,Pd-Tl,6,0.0038389466666668
alex<agm003290595>,Tl3Pd5,Pd-Tl,8,0.0185625810714293
alex<agm002332031>,Tb2Cd,Cd-Tb,12,0.0085159749999998
alex<agm002177576>,Rb3O,O-Rb,8,0.0
alex<agm002170257>,Rb2O2,O-Rb,8,0.0039889325000013
alex<agm002325056>,Sm2Zn,Sm-Zn,3,0.0592353216666663
alex<agm002324460>,SmZn3,Sm-Zn,12,0.0572513591666665
alex<agm002321360>,SrIr2,Ir-Sr,12,0.0031256666666674
alex<agm002320887>,Sr2Ir,Ir-Sr,12,0.0999387877777779
alex<agm003186093>,SrIr,Ir-Sr,4,0.0022719425000001
alex<agm002179138>,TmP,P-Tm,8,0.08631097625
alex<agm002142484>,CdCl2,Cd-Cl,9,0.0005643133333332
alex<agm002142488>,CdCl2,Cd-Cl,6,0.0004399633333331
alex<agm003200064>,CdCl2,Cd-Cl,6,0.0324314033333332
alex<agm002142479>,CdCl2,Cd-Cl,12,0.0007167974999995
alex<agm003662305>,Ce(As2Pd3)2,As-Ce-Pd,11,0.0234038332575705
alex<agm003733852>,RbAuBr4,Au-Br-Rb,6,0.0113921983333309
alex<agm003376945>,Rb4(AuBr4)3,Au-Br-Rb,19,0.0577573365789461
alex<agm003652326>,Rb5AuBr4,Au-Br-Rb,10,0.0090066844999983
alex<agm002158455>,LiTaO3,Li-O-Ta,10,0.0126687469999975
alex<agm003209758>,CsHO,Cs-H-O,6,0.0076217300000003
alex<agm002154126>,CsHO,Cs-H-O,6,0.0037322933333339
alex<agm002259210>,Pr4Co3C5,C-Co-Pr,12,0.038017356250001
alex<agm001051511>,CaAsN,As-Ca-N,6,0.0235540804761891
alex<agm003350913>,Ca7As3N2,As-Ca-N,12,0.0964542416666676
alex<agm003470593>,Tl2SbS5,S-Sb-Tl,8,0.0669975962109381
alex<agm003701263>,KCu7F12,Cu-F-K,20,0.0104604193749997
alex<agm002389104>,K2CuF5,Cu-F-K,8,0.005126678749999
alex<agm002148427>,K2CuF6,Cu-F-K,9,0.0169428422222228
alex<agm003568489>,Mn3CrO6,Cr-Mn-O,10,0.058678557531234
alex<agm001944034>,DyCuS2,Cu-Dy-S,4,0.0654285956249998
alex<agm003447482>,Dy2CuS4,Cu-Dy-S,14,0.0677736535714297
alex<agm002178752>,YbNiP,Ni-P-Yb,12,0.0673614725
alex<agm002378926>,YbNiP2,Ni-P-Yb,8,0.0223811867708336
alex<agm002148954>,TlSbF6,F-Sb-Tl,8,0.0013221924999999
alex<agm003429511>,LiDy2S3,Dy-Li-S,6,0.0017254649999989
alex<agm003560007>,LiDy3S4,Dy-Li-S,8,0.0
alex<agm003685925>,Sr(InAu2)6,Au-In-Sr,19,0.0739765905263198
alex<agm003170872>,Sr2InAu,Au-In-Sr,4,0.0808394887500001
alex<agm003339836>,Sr3(InAu2)2,Au-In-Sr,9,0.014622757222221
alex<agm002243881>,SrInAu2,Au-In-Sr,8,0.0400779481249999
alex<agm002189514>,SrInAu2,Au-In-Sr,4,0.0836269543750001
alex<agm003506896>,Sr2In6Au,Au-In-Sr,9,0.0453456572222208
alex<agm003359411>,Sr3In2Au9,Au-In-Sr,14,0.0151395312175353
alex<agm003476131>,TmNi5P2,Ni-P-Tm,8,0.007458041875
alex<agm002295429>,SmNiAs2,As-Ni-Sm,8,0.0652819737500021
alex<agm001118121>,Cs2AgBr,Ag-Br-Cs,4,0.0691077538505746
alex<agm002257881>,CsAgBr4,Ag-Br-Cs,12,0.0468342070833278
alex<agm003456325>,Hf(Co2Si)2,Co-Hf-Si,14,0.0720634513690425
alex<agm002157157>,Li6BiS2,Bi-Li-S,9,0.0594556274074067
alex<agm005081185>,SrTaBiO6,Bi-O-Sr-Ta,18,0.049433983888889
alex<agm002270563>,KAsF4,As-F-K,12,0.0034453775000047
alex<agm002182991>,AgSbS,Ag-S-Sb,12,0.0630450730555556
alex<agm003384470>,Ag3(SbS2)4,Ag-S-Sb,15,0.0858870491666659
alex<agm003417092>,Na2CeO3,Ce-Na-O,12,0.0902550212500008
alex<agm002168523>,EuNiSb2,Eu-Ni-Sb,8,0.0
alex<agm004968233>,LiFe2WO6,Fe-Li-O-W,20,0.0508607972499977
alex<agm004957358>,KNaCr2F6,Cr-F-K-Na,10,0.0313855440000008
alex<agm003294467>,AgF2,Ag-F,12,0.0076789975000006
alex<agm004445326>,AgF,Ag-F,12,0.0761823333333335
alex<agm003293749>,AgF,Ag-F,2,0.0633478808333336
alex<agm003285687>,Ag2F13,Ag-F,15,0.0
alex<agm003103388>,CsMnSe2,Cs-Mn-Se,8,0.02558007875
alex<agm002289557>,CsMn2Se3,Cs-Mn-Se,12,0.0450038137500019
alex<agm003199336>,LaSbAu4,Au-La-Sb,6,0.0631916823276386
alex<agm003597934>,LaSbAu,Au-La-Sb,6,0.0841860186200724
alex<agm002134228>,HfAl5Co,Al-Co-Hf,7,0.0
alex<agm002172253>,HgSeO3,Hg-O-Se,20,0.0103869079999983
alex<agm003705038>,HgSeO3,Hg-O-Se,10,0.0040131254999984
alex<agm005155468>,MnTl2SnTe5,Mn-Sn-Te-Tl,18,0.0935630948784753
alex<agm002155416>,K2Te3,K-Te,10,0.0333533329999995
alex<agm002155908>,KTe,K-Te,8,0.022016567500001
alex<agm004465652>,KTe,K-Te,6,0.096231952500001
alex<agm002090194>,KTe,K-Te,4,0.0401961375000006
alex<agm002155413>,K2Te,K-Te,12,0.0198073300000003
alex<agm003194527>,Zr4Os,Os-Zr,5,0.0
alex<agm003204068>,Zr2Os,Os-Zr,6,0.0004792661904762
alex<agm001282147>,PrSn3,Pr-Sn,4,0.0612852925
alex<agm001282146>,Pr3Sn,Pr-Sn,4,0.0959067537499995
alex<agm003295069>,Pr2Sn,Pr-Sn,6,0.0210965416666661
alex<agm004457061>,PbS,Pb-S,4,0.0758674799999994
alex<agm003192775>,MnSbRh2,Mn-Rh-Sb,4,0.0
alex<agm002168153>,YbNiGe2,Ge-Ni-Yb,8,0.0459493981249998
alex<agm002226061>,Yb3Ni2Ge7,Ge-Ni-Yb,12,0.0597208705902767
alex<agm002226074>,YbNi2Ge,Ge-Ni-Yb,8,0.0223116824999998
alex<agm003470319>,Na2CuTe5,Cu-Na-Te,8,0.078256643125
alex<agm002934922>,Na(CuTe)2,Cu-Na-Te,5,0.0065097820000006
alex<agm003632681>,NaCuTe2,Cu-Na-Te,16,0.0841556502083329
alex<agm003305120>,Na2Cu2Te3,Cu-Na-Te,7,0.0905350671428575
alex<agm003330792>,Na3Cu2Te3,Cu-Na-Te,16,0.0570198031249979
alex<agm004445092>,InF,F-In,12,0.0791123216666669
alex<agm002209605>,InF2,F-In,12,0.0
alex<agm002228116>,HoO2,Ho-O,6,0.0438698881250037
alex<agm004444984>,KF,F-K,8,0.0975448700000001
alex<agm003193326>,Te3Au2,Au-Te,5,0.0521389027500003
alex<agm002133632>,ScAl2,Al-Sc,12,0.0086290308333332
alex<agm003220576>,Sc3Al,Al-Sc,16,0.0114376468750005
alex<agm002134036>,ScAl3,Al-Sc,8,0.0485891112499992
alex<agm003195689>,Sc5Al,Al-Sc,6,0.0664493550000004
alex<agm003295805>,NbAl2,Al-Nb,6,0.0688683147333337
alex<agm002941177>,Rb(InAu)2,Au-In-Rb,5,0.0254682905000005
alex<agm003559339>,Rb3InAu4,Au-In-Rb,8,0.0446952668750002
alex<agm003480667>,RbIn2Au5,Au-In-Rb,8,0.0724790420833358
alex<agm003716289>,RbInAu3,Au-In-Rb,20,0.0755373663666683
alex<agm002308401>,RbInAu,Au-In-Rb,12,0.0403988231007739
alex<agm003346517>,Rb2In5Au3,Au-In-Rb,20,0.0190260163125
alex<agm003455586>,Ho4TlSe2,Ho-Se-Tl,7,0.0370448771428559
alex<agm001269576>,SmInAu,Au-In-Sm,3,0.0983489588888888
alex<agm001032348>,TlInS,In-S-Tl,12,0.0404969392361111
alex<agm003498951>,Li2BiF6,Bi-F-Li,9,0.0656116102777781
alex<agm003447900>,Ca(SmS2)2,Ca-S-Sm,14,0.0642412425000023
alex<agm003560075>,CaSm3S4,Ca-S-Sm,8,0.0454545487500004
alex<agm003560074>,Ca3SmS4,Ca-S-Sm,8,0.0325308312499998
alex<agm001813546>,EuInAu2,Au-Eu-In,4,0.0860461687499993
alex<agm001140852>,Eu2InAu,Au-Eu-In,4,0.01910116125
alex<agm002341291>,Eu2InAu2,Au-Eu-In,5,0.0293085983333307
alex<agm002181558>,CeCuS2,Ce-Cu-S,4,0.0540239725000004
alex<agm003733806>,KSnBr4,Br-K-Sn,12,0.0868311616666672
alex<agm002171505>,InBiO3,Bi-In-O,20,0.0424669479999995
alex<agm002229176>,InBiO4,Bi-In-O,12,0.0509825900000002
alex<agm003500086>,Cu(PSe3)2,Cu-P-Se,18,0.0629785803703644
alex<agm003061456>,HfInCu,Cu-Hf-In,6,0.0993906925000036
alex<agm003544170>,Rb3SmO3,O-Rb-Sm,14,0.0414072535714291
alex<agm003636329>,BaCeO2,Ba-Ce-O,4,0.0565202481250004
alex<agm002175451>,Ba3Ce2O7,Ba-Ce-O,12,0.0242325127083331
alex<agm003309559>,Er2Si2Au3,Au-Er-Si,7,0.0478419310714262
alex<agm003616118>,CeNdS2,Ce-Nd-S,8,0.0026427787500002
alex<agm003578441>,Ce(NdS2)3,Ce-Nd-S,20,0.0343743853750009
alex<agm003223494>,CsTiMnOF5,Cs-F-Mn-O-Ti,18,0.0164667438888761
alex<agm004467024>,TaH,H-Ta,8,0.0457367595833329
alex<agm003287260>,Ta3H2,H-Ta,5,0.0
alex<agm001828289>,GaAg3,Ag-Ga,4,0.0245163618333332
alex<agm001193216>,GaAg5,Ag-Ga,6,0.0409177547777779
alex<agm003221531>,Ga5Ag13,Ag-Ga,18,0.009125896962963
alex<agm002240378>,Nd3Si2,Nd-Si,10,0.0
alex<agm005218085>,Pr3P2,P-Pr,10,0.0889075890000006
alex<agm004447536>,InCl,Cl-In,8,0.05060405
alex<agm004447539>,InCl,Cl-In,12,0.0500132833333335
alex<agm001417357>,InCl,Cl-In,4,0.0024390274999999
alex<agm004447535>,InCl,Cl-In,8,0.0661173837499999
alex<agm003187399>,InCl,Cl-In,4,0.0271281475
alex<agm003287897>,In2Cl3,Cl-In,10,0.0780538353999991
alex<agm002947561>,Sr(CdBi)2,Bi-Cd-Sr,5,0.0957918470000001
alex<agm002947560>,Sr(CdBi)2,Bi-Cd-Sr,5,0.0594053049999998
alex<agm002297773>,BaOsO3,Ba-O-Os,10,0.0431172239499977
alex<agm003497189>,Ba(OsO3)2,Ba-O-Os,18,0.0041510027777773
alex<agm002177141>,FeCuO3,Cu-Fe-O,10,0.0517887606249996
alex<agm002229918>,Fe(CuO2)3,Cu-Fe-O,10,0.054169327437501
alex<agm003708068>,AgAsS3,Ag-As-S,20,0.0697124007500002
alex<agm003673352>,Ag5AsS5,Ag-As-S,11,0.0842906490909096
alex<agm003451264>,Hg(GeSe2)2,Ge-Hg-Se,7,0.07217138316964
alex<agm003613570>,NaAgO2,Ag-Na-O,8,0.0338270525000004
alex<agm003365362>,Nd2Si4Ru5,Nd-Ru-Si,11,0.0635539481818154
alex<agm002239260>,SmAgSe2,Ag-Se-Sm,8,0.0058063056249881
alex<agm002185046>,SmAgSe2,Ag-Se-Sm,4,0.0478373968749883
alex<agm002185185>,Tl2PtSe2,Pt-Se-Tl,10,0.0218578211428566
alex<agm003168760>,MnAl2Fe,Al-Fe-Mn,4,0.0714670849999992
alex<agm003623676>,Nd2CuGe,Cu-Ge-Nd,8,0.0568283564375002
alex<agm002267468>,NdCuGe,Cu-Ge-Nd,6,0.0389413000000002
alex<agm004709639>,Li3LaNb4O12,La-Li-Nb-O,20,0.0480889845000014
alex<agm005071475>,CsNaGaF6,Cs-F-Ga-Na,18,0.0762562472222221
alex<agm003209750>,Ag2Te,Ag-Te,6,0.0007594700000002
alex<agm003198889>,Ag2Te,Ag-Te,6,0.0560156433333336
alex<agm003289689>,Ag4Te3,Ag-Te,14,0.0676086175714285
alex<agm005505458>,Ag3Te2,Ag-Te,10,0.0727285498000003
alex<agm003161983>,AgTe3,Ag-Te,4,0.0514855799999995
alex<agm003195419>,AgTe2,Ag-Te,6,0.0297180356666664
alex<agm002194894>,AgTe2,Ag-Te,12,0.0307929040000005
alex<agm003260649>,Ag3Te,Ag-Te,8,0.0708791495833334
alex<agm003266642>,Ag8Te,Ag-Te,9,0.0434811894444453
alex<agm002222515>,MnPd5,Mn-Pd,6,0.0166370374999988
alex<agm002031293>,YSb2,Sb-Y,6,0.0
alex<agm002031289>,YSb2,Sb-Y,6,0.0254758833333337
alex<agm003295657>,Y2Sb,Sb-Y,12,0.0699205906481488
alex<agm002172685>,VCuO3,Cu-O-V,20,0.0727667109999954
alex<agm001203207>,HfCu2Sn,Cu-Hf-Sn,4,0.0729807012500005
alex<agm002146255>,Hf3(Cu2Sn)2,Cu-Hf-Sn,9,0.0590648887435589
alex<agm001075774>,K2IrO4,Ir-K-O,7,0.0414793419047647
alex<agm002301791>,TmNb2O6,Nb-O-Tm,9,0.0906089608333413
alex<agm003611991>,SrGeS2,Ge-S-Sr,4,0.0570246495312494
alex<agm002180725>,ErIn2Rh,Er-In-Rh,8,0.0
alex<agm003434600>,ErIn2Rh3,Er-In-Rh,6,0.0027963833333348
alex<agm003633411>,ErZrSb2,Er-Sb-Zr,4,0.0747137468750001
alex<agm003720369>,SrAsO3,As-O-Sr,10,0.0753989782777795
alex<agm002207828>,La(CuSn)2,Cu-La-Sn,10,0.0
alex<agm003628442>,LaCuSn2,Cu-La-Sn,16,0.0409946521874999
alex<agm002146919>,LaCuSn2,Cu-La-Sn,16,0.0510506946874995
alex<agm003061897>,LaCuSn,Cu-La-Sn,6,0.0863396933333335
alex<agm003542953>,Tl3AsSe3,As-Se-Tl,14,0.0394689792857141
alex<agm001030835>,LiHS,H-Li-S,6,0.0207546299999989
alex<agm003486351>,Ag2AuCl6,Ag-Au-Cl,9,0.0463042877777777
alex<agm002180290>,RbCeTe2,Ce-Rb-Te,8,0.0299357537499993
alex<agm003403265>,Tm2In2Ag,Ag-In-Tm,10,0.0483391583333312
alex<agm003418631>,Tm3In2Ag,Ag-In-Tm,6,0.0
alex<agm003720844>,TmInAg3,Ag-In-Tm,10,0.0824354795555555
alex<agm001115100>,TiSiRh2,Rh-Si-Ti,4,0.0865457274999998
alex<agm002355373>,TiSiRh2,Rh-Si-Ti,4,0.0
alex<agm002172386>,SrBiO3,Bi-O-Sr,10,0.0222825479999997
alex<agm003457774>,Cr2InO4,Cr-In-O,14,0.0866217057142826
alex<agm002229383>,TbSbO4,O-Sb-Tb,12,0.0502512566666677
alex<agm002343055>,KLiZnO2,K-Li-O-Zn,10,0.0
alex<agm004853936>,LiZn(FeO2)2,Fe-Li-O-Zn,8,0.0484134909375004
alex<agm004444587>,TlF,F-Tl,8,0.0468410562499999
alex<agm002269400>,Tl2F3,F-Tl,10,0.0365040890000001
alex<agm003288249>,Tl2F5,F-Tl,14,0.0513265321428573
alex<agm003285694>,Tl2F13,F-Tl,15,0.0
alex<agm003289664>,Tl3F4,F-Tl,14,0.0006283835714286
alex<agm002155152>,Yb3In,In-Yb,4,0.0794068135416665
alex<agm002170392>,Nd2SO2,Nd-O-S,10,0.0206463729999999
alex<agm002300238>,Nd3CuO,Cu-Nd-O,10,0.0369582118333333
alex<agm003701192>,NdCu7O12,Cu-Nd-O,20,0.0
alex<agm003659089>,Cs4OsO5,Cs-O-Os,10,0.0
alex<agm002355676>,HoCuSi,Cu-Ho-Si,6,0.0379690049999998
alex<agm002241630>,HoCu2Si,Cu-Ho-Si,8,0.0598128577499972
alex<agm002240110>,Ho2CuSi2,Cu-Ho-Si,10,0.0333626020000021
alex<agm003330289>,Ho3Cu2Si3,Cu-Ho-Si,16,0.0422712400000007
alex<agm002186082>,Ho3(Cu2Si)2,Cu-Ho-Si,9,0.0568467938888872
alex<agm002167399>,Lu2Ni2Sn,Lu-Ni-Sn,10,0.0
alex<agm002167400>,Lu2Ni2Sn,Lu-Ni-Sn,5,0.020695174
alex<agm002154079>,YHO2,H-O-Y,8,0.0087600787499999
alex<agm003440319>,Na2IrO4,Ir-Na-O,7,0.084491012142851
alex<agm003472699>,Na2IrO5,Ir-Na-O,16,0.0298629779166628
alex<agm003710348>,NaIrO3,Ir-Na-O,20,0.0629230224999979
alex<agm002353150>,NdSnS,Nd-S-Sn,6,0.0434881569444458
alex<agm002170726>,GdAlO3,Al-Gd-O,10,0.0199316868999979
alex<agm003571199>,Rb3TeBr6,Br-Rb-Te,20,0.0944970146600008
alex<agm004480212>,Rb2TeBr7,Br-Rb-Te,10,0.0874754832187489
alex<agm003180207>,Sr2MgIn,In-Mg-Sr,4,0.0795119225
alex<agm003180206>,Sr2MgIn,In-Mg-Sr,4,0.0404671350000001
alex<agm002161379>,SrMgIn2,In-Mg-Sr,4,0.0877803237080541
alex<agm003740063>,SrMgIn4,In-Mg-Sr,6,0.0389564486666653
alex<agm003696150>,Sr(MgIn)6,In-Mg-Sr,13,0.0570504403846179
alex<agm003433855>,Sr2MgIn3,In-Mg-Sr,12,0.0228755458053679
alex<agm003463830>,Sr(Mg2In)2,In-Mg-Sr,7,0.0771391220469803
alex<agm003310643>,Li2Ni3P2,Li-Ni-P,7,0.0730653865789463
alex<agm002158643>,LiNi2P,Li-Ni-P,8,0.0626279292499996
alex<agm001263855>,EuZnSn,Eu-Sn-Zn,3,0.060541351666667
alex<agm003573754>,K6Rb3O,K-O-Rb,20,0.03086420475
alex<agm002117056>,K2RbO,K-O-Rb,8,0.0302759050000003
alex<agm002153269>,MgCoH3,Co-H-Mg,5,0.0333585004999994
alex<agm003213202>,NaCr4O8,Cr-Na-O,13,0.0514385969230737
alex<agm002173493>,Na3CrO4,Cr-Na-O,8,0.0115556337499995
alex<agm002231333>,SbOF,F-O-Sb,6,0.0444220412500007
alex<agm002176467>,SbOF,F-O-Sb,6,0.017010496250001
