sample_role,material_id,formula,chemical_system,native_mp_ehull,native_alex_ehull,native_mp_stable,native_alex_stable,native_discordant,mp_common_composition_ehull,alex_common_composition_ehull,mp_common_composition_stable,alex_common_composition_stable,common_formula_count,mp_competitor_formula_count,alex_competitor_formula_count,mechanism_class,claim_scope
concordant_control_sample,mp-983062,K3Cd,Cd-K,0.102782362207033,0.0662728514583332,False,False,False,,,,,4,4,23,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-16271,Li2CdSb,Cd-Li-Sb,0.047925216590909,0.0533156207142848,False,False,False,,,,,3,3,63,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-865223,LuMgCd2,Cd-Lu-Mg,0.0,0.0,True,True,False,,,,,2,2,55,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1026437,Mg14CdSb,Cd-Mg-Sb,0.051733478945312,0.0502037523442848,False,False,False,,,,,2,2,60,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1105241,Mn7CdO12,Cd-Mn-O,0.051054369916657,0.0510543699166703,False,False,False,,,,,0,12,4,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-761036,CdSeO4,Cd-O-Se,0.0,0.0,True,True,False,,,,,0,7,6,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-675857,Cd2SnO4,Cd-O-Sn,0.028299044285713,0.0003376964285717,False,False,False,,,,,0,3,18,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-30493,ZnCdPt2,Cd-Pt-Zn,0.0,0.0,True,True,False,,,,,1,1,76,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1207394,Zr5CdSb2,Cd-Sb-Zr,0.000690835000003,0.0006164122499994,False,False,False,,,,,1,1,50,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1077348,CeInCu,Ce-Cu-In,0.110107597222224,0.0385873666666665,False,False,False,,,,,4,7,57,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1218877,Sr2CePrCu3(PbO5)2,Ce-Cu-O-Pb-Pr-Sr,0.017609217796049,0.0197847013157872,False,False,False,,,,,0,1,131,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1213837,CeHfF7,Ce-F-Hf,0.0,0.0,True,True,False,,,,,0,2,8,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1183838,Ce3Ho,Ce-Ho,0.09429760875,0.0942824924999996,False,False,False,,,,,2,2,12,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1190097,Ce2Ir7,Ce-Ir,0.014709150185186,0.0089704455555565,False,False,False,,,,,7,7,15,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-20835,CeSnIr,Ce-Ir-Sn,0.0,0.0,True,True,False,,,,,3,3,57,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1026906,LaCeMg14,Ce-La-Mg,0.10327098,0.0947898192499998,False,False,False,,,,,3,3,56,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1038788,CeMg,Ce-Mg,0.055231893333331,0.0403317683333335,False,False,False,,,,,13,13,17,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1038955,CeMg2,Ce-Mg,0.030143539444443,0.0343677244444444,False,False,False,,,,,13,13,17,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1226515,CeMnSi2Pd,Ce-Mn-Pd-Si,0.060353366250001,0.0432746799999996,False,False,False,,,,,3,3,113,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1183797,Ce2Si5Ni3,Ce-Ni-Si,0.0,0.0,True,True,False,,,,,15,17,64,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-557624,CePO4,Ce-O-P,0.028303142638888,3.501388889581847e-05,False,False,False,,,,,0,7,7,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-2092,CePd3,Ce-Pd,0.0,0.0,True,True,False,,,,,8,8,16,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-510359,CeSn2Rh,Ce-Rh-Sn,0.025817657250001,0.0267509023749958,False,False,False,,,,,6,6,72,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1006246,CeSm3,Ce-Sm,0.077930782500001,0.0779257437499998,False,False,False,,,,,4,4,9,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1525,CeTe,Ce-Te,0.0,0.0,True,True,False,,,,,7,7,12,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-505391,Li6CoCl8,Cl-Co-Li,0.030867146666667,0.0433229046666676,False,False,False,,,,,0,2,6,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1112909,Cs2YCuCl6,Cl-Cs-Cu-Y,0.040192690500004,0.0508701967500035,False,False,False,,,,,0,1,17,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1111821,Cs2NaNdCl6,Cl-Cs-Na-Nd,0.0,0.0,True,True,False,,,,,0,1,27,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1111035,Rb2LuCuCl6,Cl-Cu-Lu-Rb,0.03367737125,0.0490124349999989,False,False,False,,,,,0,1,12,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-24227,H8Pt(NCl3)2,Cl-H-N-Pt,0.0,0.0,True,True,False,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1209483,Rb2LaNb2ClO7,Cl-La-Nb-O-Rb,0.04496549307692,0.0904930511538513,False,False,False,,,,,0,1,5,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1110681,Rb2LiPrCl6,Cl-Li-Pr-Rb,0.040871347249999,0.0411874985000002,False,False,False,,,,,0,1,14,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-568342,TbCl,Cl-Tb,0.072723243333335,0.0716808241666662,False,False,False,,,,,0,3,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1186940,Sc2CoCu,Co-Cu-Sc,0.022116357499998,0.0212256599999998,False,False,False,,,,,1,1,54,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1105583,Er7CoI12,Co-Er-I,0.0,0.0,True,True,False,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225544,ErCoRu,Co-Er-Ru,0.004766146666663,0.0039597833333324,False,False,False,,,,,1,1,49,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1190062,Er2Co3Si5,Co-Er-Si,0.0,0.0,True,True,False,,,,,13,13,63,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1224012,HoTiFe8Co3,Co-Fe-Ho-Ti,0.031068855000003,0.0338364323076909,False,False,False,,,,,1,1,121,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1025242,ScGa5Co,Co-Ga-Sc,0.0,0.0,True,True,False,,,,,6,6,78,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-542988,Gd(CoGe)2,Co-Gd-Ge,0.0,0.0,True,True,False,,,,,2,3,20,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-4402,La(CoP)2,Co-La-P,0.0,0.0,True,True,False,,,,,3,4,43,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-5526,La(CoSi)2,Co-La-Si,0.0,0.0,True,True,False,,,,,8,8,57,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-865303,Tm2CoOs,Co-Os-Tm,0.085494495437502,0.0916120037499998,False,False,False,,,,,1,1,41,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-865193,Co3Pt,Co-Pt,0.0,0.0,True,True,False,,,,,4,4,24,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1226005,CoSbTe,Co-Sb-Te,0.000261855416663,0.0547105242361087,False,False,False,,,,,2,2,30,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-30911,TbCoSn2,Co-Sn-Tb,0.067035054999998,0.0570017800000002,False,False,False,,,,,8,8,71,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1112592,Cs2CrHgF6,Cr-Cs-F-Hg,0.119180164041662,0.0941632120000033,False,False,False,,,,,0,1,31,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1076286,Eu2Cr2O5,Cr-Eu-O,1.529082899074072,0.0134196494444438,False,False,False,,,,,0,3,4,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1784837,MgCr2F12,Cr-F-Mg,0.007419635333322,0.0074165899999991,False,False,False,,,,,0,4,7,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-760395,Cr2OF2,Cr-F-O,0.088430093666666,0.0883851946666656,False,False,False,,,,,0,11,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-755550,Li2CrFeO4,Cr-Fe-Li-O,0.006201048541666,0.0066118666249996,False,False,False,,,,,0,33,20,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1224093,Ho4CrSe7,Cr-Ho-Se,0.085421701805556,0.0862651601388897,False,False,False,,,,,1,1,26,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-19281,LaCrO3,Cr-La-O,0.0,0.0,True,True,False,,,,,0,4,2,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1031034,LiMg6CrO8,Cr-Li-Mg-O,0.044029538749998,0.0440295387499993,False,False,False,,,,,0,3,46,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-755005,LiNbCrO4,Cr-Li-Nb-O,0.081058868928575,0.0812629421428532,False,False,False,,,,,0,6,14,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1272833,LiCr2O3,Cr-Li-O,0.075512477222224,0.0755124772222242,False,False,False,,,,,0,48,3,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1284576,LiCr2O4,Cr-Li-O,0.082100478888886,0.0821004788888952,False,False,False,,,,,0,48,3,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-778824,Li4Cr(WO4)3,Cr-Li-O-W,0.032932578499998,0.0397367145,False,False,False,,,,,0,7,26,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1245664,Zr2CrN3,Cr-N-Zr,0.110590993333335,0.0919722016666639,False,False,False,,,,,0,1,5,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1216355,VCrSbO6,Cr-O-Sb-V,0.0,0.0,True,True,False,,,,,0,4,27,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1101715,VCrO3,Cr-O-V,0.009702037625004,0.0097020376250025,False,False,False,,,,,0,13,17,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-6178,Cs2KTiF6,Cs-F-K-Ti,0.0,0.0,True,True,False,,,,,0,2,36,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-675180,ErCuSe2,Cu-Er-Se,0.012132005312494,0.0097334631250003,False,False,False,,,,,1,1,48,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1183906,Eu2CuRh,Cu-Eu-Rh,0.045792965425,0.0500213481250018,False,False,False,,,,,1,1,35,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-5566,KCuF3,Cu-F-K,0.002198548,0.0018304159999953,False,False,False,,,,,0,3,3,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-753342,LiCuF4,Cu-F-Li,0.076419096666662,0.0720705883333341,False,False,False,,,,,0,38,25,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-758101,Li4Cu3F10,Cu-F-Li,0.084627779411763,0.0941870126470565,False,False,False,,,,,0,38,25,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-24093,CuH,Cu-H,0.115168253124999,0.0499817074999997,False,False,False,,,,,0,1,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-31469,Hf5CuSn3,Cu-Hf-Sn,0.0,0.0,True,True,False,,,,,3,3,55,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1215696,Zn2InCuS4,Cu-In-S-Zn,0.005861585624999,0.0052560456249999,False,False,False,,,,,3,3,121,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1219253,Sm2In3Cu,Cu-In-Sm,0.022856856666667,0.0209360481944447,False,False,False,,,,,7,7,82,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1080624,YInCu,Cu-In-Y,0.0,0.0,True,True,False,,,,,8,8,76,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1208833,Sr2La2Tl2Cu3O10,Cu-La-O-Sr-Tl,0.084566237687975,0.0844722361244034,False,False,False,,,,,0,2,118,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1218170,SrLaTlCuO5,Cu-La-O-Sr-Tl,0.023727071398805,0.0238883816666666,False,False,False,,,,,0,2,118,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-756390,Li3MnCu3O8,Cu-Li-Mn-O,0.078568307083332,0.0714722332333357,False,False,False,,,,,0,23,35,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-850358,LiCuSbO4,Cu-Li-O-Sb,0.041381576785711,0.0396029557142894,False,False,False,,,,,0,9,55,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-850894,Li2V3CuO8,Cu-Li-O-V,0.092587699761903,0.0770325694047615,False,False,False,,,,,0,9,31,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1027804,Mg14CuNi,Cu-Mg-Ni,0.104326667291666,0.0986873218445294,False,False,False,,,,,3,3,81,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1043063,Mn4Zn(CuO4)3,Cu-Mn-O-Zn,0.100033209416674,0.0944840903125001,False,False,False,,,,,0,2,64,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1188223,Cu2NO6,Cu-N-O,0.053722275243057,0.0473277589930569,False,False,False,,,,,0,7,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1218633,Sr3Nb2CuO9,Cu-Nb-O-Sr,0.037979269000002,0.0378368923333347,False,False,False,,,,,0,3,22,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1218490,Sr3NdCuRuO8,Cu-Nd-O-Ru-Sr,0.053312384910714,0.0470256129241226,False,False,False,,,,,0,2,60,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-542314,NdCuSO,Cu-Nd-O-S,0.010671512890625,0.0132379699999996,False,False,False,,,,,0,2,48,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-864837,Nd2CuRu,Cu-Nd-Ru,0.029915763750004,0.0313738156249998,False,False,False,,,,,1,1,38,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-997098,CuPtO2,Cu-O-Pt,0.00489022296875,0.0047965478906251,False,False,False,,,,,0,2,34,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1105827,Pr3Cu3Sb4,Cu-Pr-Sb,0.0,0.0,True,True,False,,,,,3,3,44,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1217959,TaCuS2,Cu-S-Ta,0.061827214999996,0.0389640878124994,False,False,False,,,,,6,7,46,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225278,DyEr,Dy-Er,0.006563040833334,0.0119699550000005,False,False,False,,,,,3,3,29,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1183842,DyErZn2,Dy-Er-Zn,0.00683579,0.0008173175000001,False,False,False,,,,,1,1,88,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225386,Dy2Ga3Ni,Dy-Ga-Ni,0.016902964999999,0.0240002131944416,False,False,False,,,,,12,12,112,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225337,Dy4MnS7,Dy-Mn-S,0.019509316666699,0.0236746979166682,False,False,False,,,,,1,1,30,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-979355,Sm3Dy,Dy-Sm,0.0110177225,0.0741906787499999,False,False,False,,,,,2,2,26,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-31387,ErGaPd,Er-Ga-Pd,0.0,0.0,True,True,False,,,,,4,4,101,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1184303,ErLuPd2,Er-Lu-Pd,0.0063775425,0.0189899181250003,False,False,False,,,,,1,1,42,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1221068,NaErTi2O6,Er-Na-O-Ti,0.01149530637501,0.0156406671666538,False,False,False,,,,,0,1,6,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-6294,Sr2ErRuO6,Er-O-Ru-Sr,0.0,0.0,True,True,False,,,,,0,1,15,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-9367,RbErS2,Er-Rb-S,0.0,0.0,True,True,False,,,,,2,2,22,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225608,Er3Sc2S7,Er-S-Sc,0.005648236666715,0.0203079052430519,False,False,False,,,,,3,3,59,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1225124,EuGaSi,Eu-Ga-Si,0.0,0.0,True,True,False,,,,,1,1,21,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-20712,EuGe,Eu-Ge,0.0,0.0,True,True,False,,,,,6,6,9,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1095238,Eu3(GeIr)4,Eu-Ge-Ir,0.0,0.0,True,True,False,,,,,5,5,28,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1077831,EuScGe,Eu-Ge-Sc,0.036963361999998,0.0409753463333339,False,False,False,,,,,1,1,20,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1007910,NaEuS2,Eu-Na-S,0.0,0.0,True,True,False,,,,,1,1,21,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1219173,Sm4EuS5,Eu-S-Sm,0.004468377,0.0094272360000013,False,False,False,,,,,4,4,29,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-21234,EuZnSi,Eu-Si-Zn,0.0,0.0,True,True,False,,,,,2,2,26,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-754221,LiFe2F5,F-Fe-Li,0.0539427925,0.0590295843750006,False,False,False,,,,,0,23,4,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-754879,FeOF,F-Fe-O,0.092801514074074,0.0875107409259259,False,False,False,,,,,0,42,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-781055,Fe3OF5,F-Fe-O,0.094607414506173,0.0928438234567901,False,False,False,,,,,0,42,1,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-556646,RbFeF4,F-Fe-Rb,0.025222472499999,0.0160829816666669,False,False,False,,,,,0,7,2,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1111112,K2LiGaF6,F-Ga-K-Li,0.0,0.0,True,True,False,,,,,0,1,49,common_hull_unavailable,common_composition_hull_proxy_subset
concordant_control_sample,mp-1111694,K3MnF6,F-K-Mn,0.04315768999999,0.0719804879999994,False,False,False,,,,,0,7,3,common_hull_unavailable,common_composition_hull_proxy_subset
