row_id,formula,chemical_system,source_native_mp_ehull,source_native_alex_pbe_ehull,source_native_mp_label,source_native_alex_pbe_label,discordant_zero_mev,mp_ehull_mev,alexandria_ehull_mev
SAS36K-34310,Ti2ReRh,Re-Rh-Ti,0.0,0.026079645,True,False,True,0.0,26.079645
SAS36K-34311,LiHo2Rh,Ho-Li-Rh,0.011670419345239,0.019274035,False,False,False,11.670419345239,19.274034999999998
SAS36K-34312,CaNdHg2,Ca-Hg-Nd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34313,LiHo2Ru,Ho-Li-Ru,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34314,CoRe3,Co-Re,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34315,LiGaAg2,Ag-Ga-Li,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34316,Li2CaSn,Ca-Li-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34317,Li2CaSi,Ca-Li-Si,0.0,0.020784432,True,False,True,0.0,20.784432
SAS36K-34318,BeAlIr2,Al-Be-Ir,0.0,0.021603957,True,False,True,0.0,21.603957
SAS36K-34319,Ce5Al2Ru3,Al-Ce-Ru,0.009765282902776,0.014385185,False,False,False,9.765282902776,14.385185
SAS36K-34320,CeAlAg2,Ag-Al-Ce,0.053762931666666,0.0599107,False,False,False,53.762931666666,59.9107
SAS36K-34321,Li2CeTl,Ce-Li-Tl,0.060354812499998,0.0639136,False,False,False,60.354812499998005,63.9136
SAS36K-34322,PHPb2F10,F-H-P-Pb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34323,TmNi2Sn,Ni-Sn-Tm,0.023650424077376,0.040602613,False,False,False,23.650424077376,40.602613000000005
SAS36K-34324,LuCdAg2,Ag-Cd-Lu,0.002375316814518,0.0035699268,False,False,False,2.375316814518,3.5699268
SAS36K-34325,YbPrHg2,Hg-Pr-Yb,0.025265917499993,0.0,False,True,True,25.265917499993,0.0
SAS36K-34326,TmMgHg2,Hg-Mg-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34327,TmCdPd2,Cd-Pd-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34328,TmCdHg2,Cd-Hg-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34329,BaTlHg2,Ba-Hg-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34330,CdPd3,Cd-Pd,0.0,0.0016012042,True,False,True,0.0,1.6012042
SAS36K-34331,Li2CaGe,Ca-Ge-Li,0.002683509583333,0.030108348,False,False,False,2.683509583333,30.108348
SAS36K-34332,Li2AgPd,Ag-Li-Pd,0.0,0.00852856,True,False,True,0.0,8.528559999999999
SAS36K-34333,LuCdHg2,Cd-Hg-Lu,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34334,Al2IrRu,Al-Ir-Ru,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34335,Y3Al7Cu2,Al-Cu-Y,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34336,YbSmZn2,Sm-Yb-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34337,YbSnRh2,Rh-Sn-Yb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34338,YbSmRh2,Rh-Sm-Yb,0.036323334999998,0.0,False,True,True,36.323334999997996,0.0
SAS36K-34339,YbScRh2,Rh-Sc-Yb,0.022140230000001,0.05199573,False,False,False,22.140230000001,51.995729999999995
SAS36K-34340,YbSnAu2,Au-Sn-Yb,0.0,0.031246705,True,False,True,0.0,31.246705
SAS36K-34341,YbSbPd2,Pd-Sb-Yb,0.110582488169644,0.05904741,False,False,False,110.582488169644,59.04741
SAS36K-34342,YbPrZn2,Pr-Yb-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34343,YbTlPd2,Pd-Tl-Yb,0.029935519583332,0.07988353,False,False,False,29.935519583332002,79.88353
SAS36K-34344,CaLaCd2,Ca-Cd-La,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34345,AlVRu2,Al-Ru-V,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34346,YbTl2Cd,Cd-Tl-Yb,0.127449430833351,0.022413608,False,False,False,127.449430833351,22.413608
SAS36K-34347,ErI3,Er-I,0.0,0.060810708,True,False,True,0.0,60.810708
SAS36K-34348,Er2InAg,Ag-Er-In,0.0,0.00380662,True,False,True,0.0,3.80662
SAS36K-34349,Dy2TlCd,Cd-Dy-Tl,0.0,0.0012885175,True,False,True,0.0,1.2885175
SAS36K-34350,CaBi3,Bi-Ca,0.068333537500002,0.02176939,False,False,False,68.333537500002,21.76939
SAS36K-34351,DyMgTl2,Dy-Mg-Tl,0.038983076944445,0.053622235,False,False,False,38.983076944445,53.622234999999996
SAS36K-34352,Dy2TlAg,Ag-Dy-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34353,DyZrRu2,Dy-Ru-Zr,0.001528479296874,0.02592019,False,False,False,1.528479296874,25.920189999999998
SAS36K-34354,CaCdAu2,Au-Ca-Cd,0.0,0.026551025,True,False,True,0.0,26.551025
SAS36K-34355,Hf2ZnRe,Hf-Re-Zn,0.0,0.055607006,True,False,True,0.0,55.607006
SAS36K-34356,DyTmMg2,Dy-Mg-Tm,0.002393127499999,0.0,False,True,True,2.393127499999,0.0
SAS36K-34357,CaSmHg2,Ca-Hg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34358,CaPrZn2,Ca-Pr-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34359,LiNd2Al,Al-Li-Nd,0.008795741770832,0.0076931585,False,False,False,8.795741770832,7.6931585
SAS36K-34360,LiNdTl2,Li-Nd-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34361,YbSmHg2,Hg-Sm-Yb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34362,EuInAu2,Au-Eu-In,0.014610547968744,0.028351026,False,False,False,14.610547968744,28.351026
SAS36K-34363,CdPt3,Cd-Pt,0.007683415000002,0.017969383,False,False,False,7.683415000002,17.969382999999997
SAS36K-34364,Be2RhAu,Au-Be-Rh,0.0,0.042606782,True,False,True,0.0,42.606782
SAS36K-34365,CsCr5Te8,Cr-Cs-Te,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34366,YbRh2Pb,Pb-Rh-Yb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34367,Dy2Ge5Rh3,Dy-Ge-Rh,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34368,Gd2IrPd,Gd-Ir-Pd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34369,Al2FeIr,Al-Fe-Ir,0.0,0.0060990434,True,False,True,0.0,6.0990434
SAS36K-34370,Dy(Ni2P)2,Dy-Ni-P,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34371,AlZnRh2,Al-Rh-Zn,0.0,0.0075132977,True,False,True,0.0,7.5132977
SAS36K-34372,GaNiRh2,Ga-Ni-Rh,0.0,0.022298116,True,False,True,0.0,22.298116
SAS36K-34373,CaCeHg2,Ca-Ce-Hg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34374,Ga2IrRu,Ga-Ir-Ru,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34375,CeYMg2,Ce-Mg-Y,0.047628005,0.054610558,False,False,False,47.628005,54.610558
SAS36K-34376,Ti3In,In-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34377,NaEuTl2,Eu-Na-Tl,0.0,0.004169525,True,False,True,0.0,4.169525
SAS36K-34378,HfFe2Sn,Fe-Hf-Sn,0.009963828750001,0.020729229,False,False,False,9.963828750001,20.729228999999997
SAS36K-34379,LiGd2Ru,Gd-Li-Ru,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34380,GdMgRh2,Gd-Mg-Rh,0.0,0.008256802,True,False,True,0.0,8.256802
SAS36K-34381,CaPrAg2,Ag-Ca-Pr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34382,CaSmZn2,Ca-Sm-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34383,HfSiRu2,Hf-Ru-Si,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34384,NdDyMg2,Dy-Mg-Nd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34385,NdMgCd2,Cd-Mg-Nd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34386,Nd2CdIn,Cd-In-Nd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34387,TbMgAu2,Au-Mg-Tb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34388,MgScRh2,Mg-Rh-Sc,0.0,0.005865935,True,False,True,0.0,5.865935
SAS36K-34389,MgTaOs2,Mg-Os-Ta,0.0,0.06694673,True,False,True,0.0,66.94673
SAS36K-34390,MgTaRh2,Mg-Rh-Ta,0.0,0.030989544,True,False,True,0.0,30.989544000000002
SAS36K-34391,MgSnRh2,Mg-Rh-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34392,NdMgAg2,Ag-Mg-Nd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34393,MgTaIr2,Ir-Mg-Ta,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34394,NdAu3,Au-Nd,0.027958191745868,0.030138114,False,False,False,27.958191745868,30.138114
SAS36K-34395,MgSc2Cd,Cd-Mg-Sc,0.0,0.00708015,True,False,True,0.0,7.080150000000001
SAS36K-34396,MgSc2Os,Mg-Os-Sc,0.007761566145835,0.06441276,False,False,False,7.761566145834999,64.41276
SAS36K-34397,Zr3N2,N-Zr,0.021269678999999,0.026963217,False,False,False,21.269678999999,26.963217
SAS36K-34398,Tm2IrRh,Ir-Rh-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34399,MgSiIr2,Ir-Mg-Si,0.0,0.07027414,True,False,True,0.0,70.27414
SAS36K-34400,MgSiRh2,Mg-Rh-Si,0.0,0.0035819674,True,False,True,0.0,3.5819674
SAS36K-34401,GdSnRh2,Gd-Rh-Sn,1.1991396384375,0.0,False,True,True,1199.1396384375,0.0
SAS36K-34402,HfZnCu2,Cu-Hf-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34403,HfZnCo2,Co-Hf-Zn,0.005411385609825,0.0,False,True,True,5.4113856098249995,0.0
SAS36K-34404,CuH6BrN2,Br-Cu-H-N,0.002347528666667,0.008176571,False,False,False,2.347528666667,8.176571000000001
SAS36K-34405,Er2CuOs,Cu-Er-Os,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34406,ErHg3,Er-Hg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34407,CaCdHg2,Ca-Cd-Hg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34408,Ba2HgPb,Ba-Hg-Pb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34409,HfZn3,Hf-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34410,Ho2IrRu,Ho-Ir-Ru,0.007962496093748,0.009215525,False,False,False,7.962496093748,9.215525000000001
SAS36K-34411,HoNbRu2,Ho-Nb-Ru,0.0,0.04258185,True,False,True,0.0,42.581849999999996
SAS36K-34412,Be2PdRh,Be-Pd-Rh,0.0,0.011192645,True,False,True,0.0,11.192644999999999
SAS36K-34413,HoTaRu2,Ho-Ru-Ta,0.0,0.066968754,True,False,True,0.0,66.968754
SAS36K-34414,HfZnAu2,Au-Hf-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34415,Tm2RuPt,Pt-Ru-Tm,0.0,0.04554452,True,False,True,0.0,45.54452
SAS36K-34416,Tm2TlAg,Ag-Tl-Tm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34417,V3Os,Os-V,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34418,Tm2RuRh,Rh-Ru-Tm,0.0,0.0032170184,True,False,True,0.0,3.2170184
SAS36K-34419,LuTaRu2,Lu-Ru-Ta,0.0,0.038218834,True,False,True,0.0,38.218834
SAS36K-34420,DyNbRu2,Dy-Nb-Ru,0.0,0.04932728,True,False,True,0.0,49.32728
SAS36K-34421,LuTaOs2,Lu-Os-Ta,0.0,0.033302594,True,False,True,0.0,33.302594
SAS36K-34422,NaTmTl2,Na-Tl-Tm,0.0,0.024234012,True,False,True,0.0,24.234012
SAS36K-34423,Lu2TlAg,Ag-Lu-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34424,Na2TlSb,Na-Sb-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34425,Lu2TlCd,Cd-Lu-Tl,0.0,0.0076278425,True,False,True,0.0,7.6278425
SAS36K-34426,LuSbRh2,Lu-Rh-Sb,0.049054073958313,0.002418655,False,False,False,49.054073958313005,2.418655
SAS36K-34427,LuSbRu2,Lu-Ru-Sb,0.034764822500001,0.00856316,False,False,False,34.764822500001,8.56316
SAS36K-34428,TiBe2Ir,Be-Ir-Ti,0.0,0.10697394,True,False,True,0.0,106.97394
SAS36K-34429,TiFe2Si,Fe-Si-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34430,TiBeRh2,Be-Rh-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34431,Lu2AgIr,Ag-Ir-Lu,0.001627082499997,0.0015203425,False,False,False,1.627082499997,1.5203425
SAS36K-34432,LiSm2Ir,Ir-Li-Sm,0.011556883083326,0.010935034,False,False,False,11.556883083326,10.935034
SAS36K-34433,Lu2AgOs,Ag-Lu-Os,0.0,0.04455394,True,False,True,0.0,44.55394
SAS36K-34434,LiSm2Os,Li-Os-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34435,TiBeCo2,Be-Co-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34436,TiAlRh2,Al-Rh-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34437,TiBeIr2,Be-Ir-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34438,TiAlRu2,Al-Ru-Ti,0.0,0.0023640883,True,False,True,0.0,2.3640883
SAS36K-34439,YGaRh2,Ga-Rh-Y,0.0,0.05181428,True,False,True,0.0,51.81428
SAS36K-34440,TiGaRh2,Ga-Rh-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34441,YLuMg2,Lu-Mg-Y,0.003210907500002,0.0,False,True,True,3.210907500002,0.0
SAS36K-34442,YZrRu2,Ru-Y-Zr,0.024224551562499,0.037347224,False,False,False,24.224551562499,37.347224
SAS36K-34443,Y2AgIr,Ag-Ir-Y,0.01625410546875,0.019351115,False,False,False,16.254105468749998,19.351115
SAS36K-34444,VRh3,Rh-V,0.0,0.005399243,True,False,True,0.0,5.399242999999999
SAS36K-34445,YMgAg2,Ag-Mg-Y,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34446,YInRh2,In-Rh-Y,0.0,0.005029825,True,False,True,0.0,5.029825
SAS36K-34447,YMgHg2,Hg-Mg-Y,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34448,YMgRh2,Mg-Rh-Y,0.0,0.0030626575,True,False,True,0.0,3.0626575000000003
SAS36K-34449,Y2PdRu,Pd-Ru-Y,0.0,0.03255232,True,False,True,0.0,32.55232
SAS36K-34450,GdCdAu2,Au-Cd-Gd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34451,TiInPd2,In-Pd-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34452,KTl2Bi,Bi-K-Tl,0.0,0.0057009724,True,False,True,0.0,5.7009723999999995
SAS36K-34453,TiInRh2,In-Rh-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34454,YMgAu2,Au-Mg-Y,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34455,HoMg3,Ho-Mg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34456,Y2RuRh,Rh-Ru-Y,0.002809579062499,0.010812135,False,False,False,2.809579062499,10.812135000000001
SAS36K-34457,Yb2CdIn,Cd-In-Yb,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34458,YbAgPd2,Ag-Pd-Yb,0.041067780312495,0.11413893,False,False,False,41.067780312495,114.13893
SAS36K-34459,Li2NdAl,Al-Li-Nd,0.000458898541666,0.012951027,False,False,False,0.45889854166599997,12.951027
SAS36K-34460,Li2NdTl,Li-Nd-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34461,Li2YbPb,Li-Pb-Yb,0.140024426500001,0.0,False,True,True,140.024426500001,0.0
SAS36K-34462,Ti2ZnRe,Re-Ti-Zn,0.0,0.050877683,True,False,True,0.0,50.877683
SAS36K-34463,Ti3Pb,Pb-Ti,0.0,0.003276345,True,False,True,0.0,3.276345
SAS36K-34464,CeCdAu2,Au-Cd-Ce,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34465,Ti3Zn,Ti-Zn,0.010461699166667,0.01049395,False,False,False,10.461699166667,10.49395
SAS36K-34466,TlCdRh2,Cd-Rh-Tl,0.0,0.021288278,True,False,True,0.0,21.288278000000002
SAS36K-34467,CeCd2,Cd-Ce,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34468,Li2YbSi,Li-Si-Yb,0.191856686166666,0.013178286,False,False,False,191.856686166666,13.178286000000002
SAS36K-34469,Li2YbSn,Li-Sn-Yb,0.085047740749999,0.0,False,True,True,85.04774074999901,0.0
SAS36K-34470,Li2LaIn,In-La-Li,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34471,Li2LaTl,La-Li-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34472,Li2PrIn,In-Li-Pr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34473,Li2PrPb,Li-Pb-Pr,0.006741105142156,0.050527103,False,False,False,6.741105142156,50.527103
SAS36K-34474,Li2SmTl,Li-Sm-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34475,Ti3Bi,Bi-Ti,0.009866854166666,0.023146734,False,False,False,9.866854166666,23.146734
SAS36K-34476,TmSbPd2,Pd-Sb-Tm,0.006254382903225,0.07595461,False,False,False,6.254382903225,75.95461
SAS36K-34477,Yb2AgRh,Ag-Rh-Yb,0.040936869999999,0.0,False,True,True,40.936869999999004,0.0
SAS36K-34478,LuCdPd2,Cd-Lu-Pd,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34479,Lu2CdIn,Cd-In-Lu,0.0,0.0057847,True,False,True,0.0,5.7847
SAS36K-34480,Yb2AgSn,Ag-Sn-Yb,0.064692018690482,0.0,False,True,True,64.692018690482,0.0
SAS36K-34481,LuBr3,Br-Lu,0.0,0.07274388,True,False,True,0.0,72.74387999999999
SAS36K-34482,CaDyRh2,Ca-Dy-Rh,0.0,0.026894985,True,False,True,0.0,26.894985
SAS36K-34483,Ti2MnRh,Mn-Rh-Ti,0.0,0.04490201,True,False,True,0.0,44.90201
SAS36K-34484,HfSnRu2,Hf-Ru-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34485,CaNdZn2,Ca-Nd-Zn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34486,CaYHg2,Ca-Hg-Y,0.0,0.010567092,True,False,True,0.0,10.567092
SAS36K-34487,CaTmPt2,Ca-Pt-Tm,0.025198216458335,0.054843623,False,False,False,25.198216458335,54.843623
SAS36K-34488,CaNdRh2,Ca-Nd-Rh,0.019301107624996,0.045669314,False,False,False,19.301107624996,45.669314
SAS36K-34489,CaDyHg2,Ca-Dy-Hg,0.0,0.008879857,True,False,True,0.0,8.879857
SAS36K-34490,Ca2SnHg,Ca-Hg-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34491,CeCdHg2,Cd-Ce-Hg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34492,CaCdPd2,Ca-Cd-Pd,0.0212205509375,0.040082842,False,False,False,21.2205509375,40.082842
SAS36K-34493,CaSmRh2,Ca-Rh-Sm,0.005023154374995,0.031823907,False,False,False,5.023154374994999,31.823907
SAS36K-34494,Er2PdRu,Er-Pd-Ru,0.0,0.03645342,True,False,True,0.0,36.45342
SAS36K-34495,CaHoRh2,Ca-Ho-Rh,0.001346332986112,0.030730225,False,False,False,1.346332986112,30.730225
SAS36K-34496,Al2IrOs,Al-Ir-Os,0.0,0.011212704,True,False,True,0.0,11.212704
SAS36K-34497,ErSnRu2,Er-Ru-Sn,0.0,0.07320964,True,False,True,0.0,73.20964000000001
SAS36K-34498,DySnAu2,Au-Dy-Sn,0.0,0.01000476,True,False,True,0.0,10.00476
SAS36K-34499,BeVCo2,Be-Co-V,0.0,0.01035808,True,False,True,0.0,10.358080000000001
SAS36K-34500,DySnRh2,Dy-Rh-Sn,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34501,AgBr,Ag-Br,0.03050537,0.000789925,False,False,False,30.50537,0.789925
SAS36K-34502,Ba2TlCd,Ba-Cd-Tl,0.0,0.00045219,True,False,True,0.0,0.45219
SAS36K-34503,DyLuMg2,Dy-Lu-Mg,0.001673990000002,0.0,False,True,True,1.6739900000019998,0.0
SAS36K-34504,EuCdAu2,Au-Cd-Eu,0.0,0.019706197,True,False,True,0.0,19.706197000000003
SAS36K-34505,ErTaOs2,Er-Os-Ta,0.050062084208335,0.081007205,False,False,False,50.062084208335,81.007205
SAS36K-34506,TiFe2Ge,Fe-Ge-Ti,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34507,TiMn2Ge,Ge-Mn-Ti,0.034273724267244,0.040023725,False,False,False,34.273724267244006,40.023725000000006
SAS36K-34508,CsAgO,Ag-Cs-O,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34509,Gd2TlCd,Cd-Gd-Tl,0.138450652499997,0.0,False,True,True,138.450652499997,0.0
SAS36K-34510,CeB2C,B-C-Ce,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34511,Ca2SnS4,Ca-S-Sn,0.0706389375,0.070493616,False,False,False,70.6389375,70.49361599999999
SAS36K-34512,CaSnS3,Ca-S-Sn,0.073837731749999,0.07340032,False,False,False,73.837731749999,73.40032000000001
SAS36K-34513,Ca2SnS4,Ca-S-Sn,0.021323074642856,0.01818931,False,False,False,21.323074642856,18.18931
SAS36K-34514,CaSnS3,Ca-S-Sn,0.072375599249999,0.07167816,False,False,False,72.37559924999901,71.67816
SAS36K-34515,CaSnS3,Ca-S-Sn,0.088966775249999,0.08803248,False,False,False,88.966775249999,88.03247999999999
SAS36K-34516,CaSnS3,Ca-S-Sn,0.083363010249999,0.079969205,False,False,False,83.363010249999,79.969205
SAS36K-34517,ErCd,Cd-Er,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34518,Ca3CrN3,Ca-Cr-N,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34519,BeSiOs2,Be-Os-Si,0.0,0.07756049,True,False,True,0.0,77.56049
SAS36K-34520,LiDyTl2,Dy-Li-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34521,ScZn2Ag,Ag-Sc-Zn,0.004820286666665,0.019451914,False,False,False,4.820286666665,19.451914000000002
SAS36K-34522,Sc2CoOs,Co-Os-Sc,0.0,0.029855087,True,False,True,0.0,29.855086999999997
SAS36K-34523,LiDy2Ru,Dy-Li-Ru,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34524,Ca2AsAu,As-Au-Ca,0.040253862187515,0.03269484,False,False,False,40.253862187515,32.69484
SAS36K-34525,TaBeRu2,Be-Ru-Ta,0.0,0.063561805,True,False,True,0.0,63.561805
SAS36K-34526,LiCd2Rh,Cd-Li-Rh,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34527,BeGaIr2,Be-Ga-Ir,0.0,0.01338373,True,False,True,0.0,13.38373
SAS36K-34528,Sc2CuPt,Cu-Pt-Sc,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34529,LaSnAu2,Au-La-Sn,0.0,0.010819677,True,False,True,0.0,10.819677
SAS36K-34530,TaMn2Al,Al-Mn-Ta,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34531,LiY2Pt,Li-Pt-Y,0.033942637291666,0.038461212,False,False,False,33.942637291666,38.461212
SAS36K-34532,TaTiOs2,Os-Ta-Ti,0.0,0.019882368,True,False,True,0.0,19.882368
SAS36K-34533,La2ZnIr,Ir-La-Zn,0.079092762499999,0.08853808,False,False,False,79.092762499999,88.53808000000001
SAS36K-34534,Al2RuPt,Al-Pt-Ru,0.0,0.034951665,True,False,True,0.0,34.951665
SAS36K-34535,Sm2PdRu,Pd-Ru-Sm,0.036652392812502,0.040138666,False,False,False,36.652392812502,40.138666
SAS36K-34536,SmHoMg2,Ho-Mg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34537,SmMgCd2,Cd-Mg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34538,SmCl2,Cl-Sm,0.124626633666668,0.108362645,False,False,False,124.626633666668,108.362645
SAS36K-34539,LiTm2Co,Co-Li-Tm,0.010436652499998,0.05309434,False,False,False,10.436652499998,53.094339999999995
SAS36K-34540,ScVRu2,Ru-Sc-V,0.0,0.022734292,True,False,True,0.0,22.734292
SAS36K-34541,EuSnAu2,Au-Eu-Sn,0.0,0.014829642,True,False,True,0.0,14.829642
SAS36K-34542,SmZn2Ag,Ag-Sm-Zn,0.025751989264706,0.039883357,False,False,False,25.751989264706,39.883357000000004
SAS36K-34543,ReOs3,Os-Re,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34544,Sm2IrPd,Ir-Pd-Sm,0.0,0.03381946,True,False,True,0.0,33.81946
SAS36K-34545,SmGa3,Ga-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34546,CaMgHg2,Ca-Hg-Mg,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34547,LiHo2Ga,Ga-Ho-Li,0.026632636354167,0.02601111,False,False,False,26.632636354166998,26.011110000000002
SAS36K-34548,ScNbRu2,Nb-Ru-Sc,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34549,BaNaHg2,Ba-Hg-Na,0.0,0.0054791765,True,False,True,0.0,5.4791765
SAS36K-34550,LiHfRh2,Hf-Li-Rh,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34551,Sr2CdSn,Cd-Sn-Sr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34552,ScGaRu2,Ga-Ru-Sc,0.0,0.041295048,True,False,True,0.0,41.295048
SAS36K-34553,SmCdHg2,Cd-Hg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34554,SmCd3,Cd-Sm,0.001982188749998,0.0056750476,False,False,False,1.982188749998,5.6750476
SAS36K-34555,SmDyMg2,Dy-Mg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34556,LiTm2Rh,Li-Rh-Tm,0.0,0.009830871,True,False,True,0.0,9.830871
SAS36K-34557,Sr2AgPt,Ag-Pt-Sr,0.066738841249996,0.07084092,False,False,False,66.738841249996,70.84092
SAS36K-34558,LiCa2Tl,Ca-Li-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34559,SrMgTl2,Mg-Sr-Tl,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34560,SrInHg2,Hg-In-Sr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34561,PrCdAu2,Au-Cd-Pr,0.0,0.00083682,True,False,True,0.0,0.8368199999999999
SAS36K-34562,PrCdHg2,Cd-Hg-Pr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34563,PrMgCd2,Cd-Mg-Pr,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34564,SrCdHg2,Cd-Hg-Sr,0.008872362465274,0.010367175,False,False,False,8.872362465274,10.367175
SAS36K-34565,SmMgHg2,Hg-Mg-Sm,0.0,0.0,True,True,False,0.0,0.0
SAS36K-34566,Sm2ZnIr,Ir-Sm-Zn,0.042108379583328,0.05325837,False,False,False,42.108379583327995,53.25837
